Date,Price,Open,High,Low,Vol.,Change %
"Dec 19, 2011",132.97,132.71,133.01,132.69,0.22K,-0.13%
"Dec 16, 2011",133.14,132.61,133.2,132.61,0.04K,0.47%
"Dec 15, 2011",132.52,132.64,132.77,132.54,0.28K,-0.08%
"Dec 14, 2011",132.62,132.34,132.76,132.34,0.03K,0.22%
"Dec 13, 2011",132.33,132.86,132.86,132.03,7.16K,-0.29%
"Dec 12, 2011",132.72,132.6,132.82,132.42,1.07K,0.55%
"Dec 09, 2011",132,132.13,132.62,132,3.50K,-0.27%
"Dec 08, 2011",132.36,132.01,132.49,131.55,1.73K,0.37%
"Dec 07, 2011",131.87,131.72,132.53,131.43,7.22K,0.17%
"Dec 06, 2011",131.64,130.55,131.69,130.55,0.49K,0.86%
"Dec 05, 2011",130.52,130.97,131.07,130.32,2.61K,-0.18%
"Dec 02, 2011",130.75,130.83,131.23,130.5,3.42K,-0.17%
"Dec 01, 2011",130.97,130.33,131.22,129.55,9.60K,0.55%
"Nov 30, 2011",130.25,131.14,131.73,130.2,10.28K,-0.30%
"Nov 29, 2011",130.64,130.67,131.19,130.48,27.30K,0.21%
"Nov 28, 2011",130.36,129.84,130.64,129.03,160.50K,0.50%
"Nov 25, 2011",129.71,131.07,131.15,129.41,230.88K,-0.93%
"Nov 24, 2011",130.93,130.44,131.16,130.11,134.14K,-0.14%
"Nov 23, 2011",131.11,131.32,131.57,130.49,254.19K,0.14%
"Nov 22, 2011",130.93,130.49,131.18,130.26,204.84K,0.14%
"Nov 21, 2011",130.75,130.59,131.2,130.56,100.65K,0.39%
"Nov 18, 2011",130.24,130.83,131.27,129.92,117.34K,-0.25%
"Nov 17, 2011",130.57,131.4,131.81,130.51,134.70K,-0.50%
"Nov 16, 2011",131.22,131.3,131.78,130.89,146.85K,-0.15%
"Nov 15, 2011",131.42,131.11,131.74,130.89,116.62K,0.42%
"Nov 14, 2011",130.87,130.19,131.17,130.06,91.18K,0.72%
"Nov 11, 2011",129.94,130.61,130.73,129.88,67.83K,-0.72%
"Nov 10, 2011",130.88,131.4,131.47,130.46,117.35K,-0.18%
"Nov 09, 2011",131.12,129.9,131.76,129.88,148.01K,0.68%
"Nov 08, 2011",130.24,130.17,130.38,129.56,115.14K,0.18%
"Nov 07, 2011",130,130.04,130.49,129.63,88.21K,0.23%
"Nov 04, 2011",129.7,128.95,130,128.72,106.46K,0.36%
"Nov 03, 2011",129.23,130.5,130.51,128.75,127.37K,-0.62%
"Nov 02, 2011",130.03,130.14,130.31,129.48,150.79K,-0.52%
"Nov 01, 2011",130.71,129.61,131.08,129.25,158.47K,1.85%
"Oct 31, 2011",128.34,127.03,128.52,126.99,107.79K,1.42%
"Oct 28, 2011",126.54,126.42,126.94,125.82,148.02K,-0.18%
"Oct 27, 2011",126.77,127.19,127.78,126.46,120.32K,-1.29%
"Oct 26, 2011",128.43,127.93,128.79,127.7,135.63K,0.36%
"Oct 25, 2011",127.97,127.69,128.11,126.76,186.89K,0.38%
"Oct 24, 2011",127.49,127.62,128,127.32,89.43K,-0.05%
"Oct 21, 2011",127.56,128.29,128.3,127.27,83.72K,-0.49%
"Oct 20, 2011",128.19,128.35,128.72,127.68,129.27K,0.05%
"Oct 19, 2011",128.13,128.28,128.56,127.53,119.59K,-0.30%
"Oct 18, 2011",128.52,128.31,128.87,127.85,134.44K,0.69%
"Oct 17, 2011",127.64,126.55,127.89,126.39,103.73K,0.52%
"Oct 14, 2011",126.98,127.57,127.89,126.55,125.54K,-0.64%
"Oct 13, 2011",127.8,126.94,128.02,126.69,140.41K,0.77%
"Oct 12, 2011",126.82,127.53,127.95,126.62,142.76K,-0.36%
"Oct 11, 2011",127.28,127.23,127.5,126.73,150.91K,0.07%
"Oct 10, 2011",127.19,128.19,128.49,126.92,121.63K,-0.74%
"Oct 07, 2011",128.14,129.11,129.35,127.31,188.67K,-0.94%
"Oct 06, 2011",129.36,130.04,131.49,129.16,232.62K,-0.62%
"Oct 05, 2011",130.17,130.86,131.23,130.01,129.87K,-0.84%
"Oct 04, 2011",131.27,131.18,131.86,131.08,197.49K,0.57%
"Oct 03, 2011",130.53,130.27,130.84,130.02,135.79K,0.42%
"Sep 30, 2011",129.99,129.33,130.12,128.98,11.69K,0.91%
"Sep 29, 2011",128.82,128.83,129.6,128.72,130.33K,-1.18%
"Sep 28, 2011",130.36,130.18,130.76,130.18,13.19K,0.09%
"Sep 27, 2011",130.24,130.96,130.96,130.13,3.05K,-0.91%
"Sep 26, 2011",131.44,132.08,132.14,131.33,0.66K,-0.39%
"Sep 23, 2011",131.95,132.16,132.16,132.07,2.46K,-0.29%
"Sep 22, 2011",132.33,132.1,132.36,132.1,0.80K,0.62%
"Sep 21, 2011",131.51,131.52,131.67,131.32,2.23K,-0.08%
"Sep 20, 2011",131.62,131.52,131.88,131.52,0.95K,-0.05%
"Sep 19, 2011",131.68,131.62,131.92,131.61,0.14K,0.63%
"Sep 16, 2011",130.85,130.59,131.01,130.35,0.22K,0.28%
"Sep 15, 2011",130.49,130.92,130.92,129.82,1.31K,-0.72%
"Sep 14, 2011",131.43,132.01,132.01,131.94,0.12K,-0.29%
"Sep 13, 2011",131.81,131.92,132.73,131.92,30.92K,-0.12%
"Sep 12, 2011",131.97,131.6,132.49,131.6,0.43K,0.61%
"Sep 09, 2011",131.17,130.59,131.13,130.59,4.17K,0.83%
"Sep 08, 2011",130.09,130.49,130.81,129.81,9.04K,-0.18%
"Sep 07, 2011",130.33,130.21,130.79,130.21,4.69K,-0.31%
"Sep 06, 2011",130.74,130.52,130.89,130.12,6.13K,0.03%
"Sep 05, 2011",130.7,129.98,130.93,129.93,12.59K,1.08%
"Sep 02, 2011",129.3,128.5,129.48,128.46,8.63K,0.68%
"Sep 01, 2011",128.43,127.78,128.51,127.61,10.65K,0.52%
"Aug 31, 2011",127.76,128.73,128.95,127.59,25.63K,-0.81%
"Aug 30, 2011",128.8,128.08,128.9,127.93,125.46K,0.21%
"Aug 26, 2011",128.53,128.92,129.42,128.5,238.54K,-0.34%
"Aug 25, 2011",128.97,128.25,129.17,127.94,281.48K,0.27%
"Aug 24, 2011",128.62,129.23,129.53,128.46,245.64K,-0.64%
"Aug 23, 2011",129.45,129.27,129.73,128.84,134.84K,0.07%
"Aug 22, 2011",129.36,129.84,129.84,129.01,82.01K,-0.15%
"Aug 19, 2011",129.55,130.25,130.68,129.21,120.47K,-0.65%
"Aug 18, 2011",130.4,129.39,131.05,129.37,149.67K,1.05%
"Aug 17, 2011",129.04,128.22,129.34,128.22,99.96K,0.77%
"Aug 16, 2011",128.06,128.43,128.56,127.63,93.13K,-0.12%
"Aug 15, 2011",128.21,127.97,128.39,127.8,64.52K,-0.05%
"Aug 12, 2011",128.27,128.56,128.95,128.14,110.82K,-0.37%
"Aug 11, 2011",128.75,128.35,129.12,128.12,159.99K,-0.05%
"Aug 10, 2011",128.81,127.3,129.06,127.2,144.51K,1.72%
"Aug 09, 2011",126.63,126.64,127.56,126.5,126.80K,-0.40%
"Aug 08, 2011",127.14,126,127.46,125.93,128.13K,0.44%
"Aug 05, 2011",126.58,127.66,127.82,125.81,169.49K,-0.22%
"Aug 04, 2011",126.86,125.8,127.02,125.76,7.52K,0.45%
"Aug 03, 2011",126.29,126.7,126.72,126.18,147.79K,0.18%
"Aug 02, 2011",126.06,125.9,126.28,125.66,163.16K,0.37%
"Aug 01, 2011",125.6,124.73,125.83,124.7,106.47K,0.41%
"Jul 29, 2011",125.09,124.45,125.23,124.27,132.37K,0.82%
"Jul 28, 2011",124.07,124.05,124.46,123.75,98.06K,0.13%
"Jul 27, 2011",123.91,123.42,124.14,123.32,118.82K,0.72%
"Jul 26, 2011",123.02,122.91,123.29,122.75,170.64K,-0.28%
"Jul 25, 2011",123.37,123,123.68,122.91,84.07K,0.50%
"Jul 22, 2011",122.76,122.1,122.81,121.63,93.96K,0.55%
"Jul 21, 2011",122.09,122.8,123.41,122.05,124.72K,-0.81%
"Jul 20, 2011",123.09,123.19,123.48,122.77,108.27K,-0.19%
"Jul 19, 2011",123.33,123.37,123.53,123.02,120.91K,-0.21%
"Jul 18, 2011",123.59,123.53,123.82,123.43,78.32K,0.36%
"Jul 15, 2011",123.15,123.01,123.28,122.92,80.83K,0.24%
"Jul 14, 2011",122.86,122.99,123.17,122.53,123.39K,0.10%
"Jul 13, 2011",122.74,123.06,123.26,122.44,151.36K,-0.20%
"Jul 12, 2011",122.98,123.3,124.55,122.78,220.09K,-0.06%
"Jul 11, 2011",123.05,122.2,123.26,121.91,142.02K,0.91%
"Jul 08, 2011",121.94,120.79,122.05,120.78,132.72K,0.85%
"Jul 07, 2011",120.91,121.18,121.46,120.77,134.29K,-0.47%
"Jul 06, 2011",121.48,120.96,121.51,120.91,126.28K,0.68%
"Jul 05, 2011",120.66,120.43,120.74,120.38,128.13K,0.29%
"Jul 04, 2011",120.31,120.21,120.49,120.16,67.07K,0.22%
"Jul 01, 2011",120.05,120.01,120.38,119.82,122.92K,-0.08%
"Jun 30, 2011",120.15,120.72,121.05,120,175.78K,-0.46%
"Jun 29, 2011",120.7,121.2,121.2,120.37,193.40K,-2.16%
"Jun 28, 2011",123.36,123.36,123.42,123.34,0.28K,-0.11%
"Jun 27, 2011",123.5,123.76,123.76,123.46,3.96K,-0.19%
"Jun 24, 2011",123.73,123.3,123.57,123.3,0.08K,0.12%
"Jun 23, 2011",123.58,123.04,123.6,123.04,3.79K,0.45%
"Jun 22, 2011",123.03,122.82,123.23,122.82,0.51K,0.33%
"Jun 21, 2011",122.62,122.6,122.69,122.6,0.14K,-0.13%
"Jun 20, 2011",122.78,123.08,123.08,122.79,0.25K,-0.04%
"Jun 17, 2011",122.83,123.07,123.07,122.87,2.90K,-0.15%
"Jun 16, 2011",123.01,122.92,123.08,122.92,6.00K,0.59%
"Jun 15, 2011",122.29,121.82,122.53,121.68,1.96K,0.34%
"Jun 14, 2011",121.88,122.02,122.11,121.9,1.35K,-0.31%
"Jun 13, 2011",122.26,122.54,122.54,122.18,2.58K,-0.20%
"Jun 10, 2011",122.51,122.16,122.56,122.15,14.92K,0.47%
"Jun 09, 2011",121.94,121.93,122.1,121.93,0.29K,0.17%
"Jun 08, 2011",121.73,121.51,121.73,121,3.25K,0.35%
"Jun 07, 2011",121.31,121.86,121.87,121.23,4.21K,-0.42%
"Jun 06, 2011",121.82,121.83,121.95,121.75,19.72K,0.07%
"Jun 03, 2011",121.74,121.82,122.29,121.6,2.74K,-0.16%
"Jun 02, 2011",121.93,121.99,122.14,121.83,34.87K,0.10%
"Jun 01, 2011",121.81,121.23,121.89,121.23,31.14K,0.38%
"May 31, 2011",121.35,121.17,121.47,121.15,26.99K,-0.07%
"May 27, 2011",121.44,121.21,121.51,121.01,85.48K,0.12%
"May 26, 2011",121.29,120.96,121.42,119.99,225.94K,0.14%
"May 25, 2011",121.12,121.33,121.4,121.03,305.25K,0.17%
"May 24, 2011",120.92,121.16,121.18,120.89,251.78K,-0.27%
"May 23, 2011",121.25,121.27,121.47,121.16,156.70K,0.33%
"May 20, 2011",120.85,120.53,120.92,120.41,115.85K,0.31%
"May 19, 2011",120.48,120.4,120.57,120.11,144.20K,-0.16%
"May 18, 2011",120.67,120.61,120.94,120.49,110.91K,-0.03%
"May 17, 2011",120.71,120.5,120.78,119.96,134.40K,0.15%
"May 16, 2011",120.53,120.77,120.82,120.39,93.23K,-0.06%
"May 13, 2011",120.6,120.29,120.74,120.17,83.61K,0.04%
"May 12, 2011",120.55,120.13,120.7,120.09,181.67K,0.52%
"May 11, 2011",119.93,120.35,120.41,119.71,153.03K,-0.44%
"May 10, 2011",120.46,120.53,120.62,120.35,124.69K,-0.18%
"May 09, 2011",120.68,120.4,120.84,120.3,102.63K,0.31%
"May 06, 2011",120.31,120.12,120.57,119.97,123.54K,0.12%
"May 05, 2011",120.17,120.06,120.39,119.83,130.24K,0.00%
"May 04, 2011",120.17,119.81,120.26,119.41,172.03K,0.30%
"May 03, 2011",119.81,119.45,119.87,119.28,110.11K,0.55%
"Apr 28, 2011",119.16,118.68,119.25,118.57,97.05K,0.67%
"Apr 27, 2011",118.37,119.26,119.27,118.29,128.76K,-0.59%
"Apr 26, 2011",119.07,118.78,119.18,118.72,64.94K,0.37%
"Apr 22, 2011",118.64,118.64,118.64,118.64,-,-0.01%
"Apr 21, 2011",118.65,118.13,118.72,117.99,89.82K,0.37%
"Apr 20, 2011",118.21,118.15,118.35,118.01,94.13K,-0.09%
"Apr 19, 2011",118.32,118.33,118.42,118.09,117.62K,-0.05%
"Apr 18, 2011",118.38,118.08,118.45,117.99,144.08K,0.39%
"Apr 15, 2011",117.92,117.21,117.96,117.06,107.67K,0.68%
"Apr 14, 2011",117.12,117.13,117.44,117,130.14K,0.15%
"Apr 13, 2011",116.95,116.92,117.16,116.62,125.67K,-0.08%
"Apr 12, 2011",117.04,116.33,117.14,116.25,146.08K,0.91%
"Apr 11, 2011",115.98,116.11,116.21,115.88,68.20K,-0.10%
"Apr 08, 2011",116.1,116.37,116.43,116.05,115.57K,-0.45%
"Apr 07, 2011",116.63,116.36,116.77,116.22,147.69K,0.03%
"Apr 06, 2011",116.6,116.5,116.89,116.37,135.00K,0.02%
"Apr 05, 2011",116.58,116.84,116.96,116.52,131.65K,-0.30%
"Apr 04, 2011",116.93,117,117,116.57,79.28K,0.09%
"Apr 01, 2011",116.82,116.83,116.98,116.4,144.22K,-0.30%
"Mar 31, 2011",117.17,117.46,117.68,116.99,141.24K,-0.12%
"Mar 30, 2011",117.31,117.58,117.65,117.09,99.03K,-1.68%
"Mar 29, 2011",119.32,119.19,119.19,119.15,0.01K,0.13%
"Mar 28, 2011",119.16,118.97,119.07,118.9,0.22K,-0.06%
"Mar 25, 2011",119.23,119.24,119.36,119.22,0.04K,-0.08%
"Mar 24, 2011",119.32,119.66,119.66,119.3,1.38K,-0.23%
"Mar 23, 2011",119.6,119.35,119.72,119.35,0.14K,1.51%
"Mar 22, 2011",117.82,118.24,118.26,117.46,-,-1.56%
"Mar 21, 2011",119.69,119.69,119.69,119.69,0.00K,-0.18%
"Mar 18, 2011",119.91,120,120,119.74,0.24K,0.39%
"Mar 17, 2011",119.44,120.01,120.01,119.51,0.26K,-0.59%
"Mar 16, 2011",120.15,119.58,120.19,119.54,1.84K,0.49%
"Mar 15, 2011",119.57,119.74,119.96,119.74,0.15K,0.29%
"Mar 14, 2011",119.22,118.85,119.04,118.68,0.36K,0.46%
"Mar 11, 2011",118.68,118.6,118.73,118.6,0.22K,0.30%
"Mar 10, 2011",118.32,118.15,118.32,117.91,2.15K,0.64%
"Mar 09, 2011",117.57,117.37,117.64,117.37,0.28K,0.12%
"Mar 08, 2011",117.43,117.77,117.84,117.41,0.98K,-0.27%
"Mar 07, 2011",117.75,117.73,117.76,117.4,15.82K,-0.06%
"Mar 04, 2011",117.82,117.09,118,117.09,1.08K,0.62%
"Mar 03, 2011",117.09,117.4,117.64,117.01,11.01K,-0.44%
"Mar 02, 2011",117.61,117.8,118.12,117.64,9.12K,-0.12%
"Mar 01, 2011",117.75,117.86,117.96,117.56,23.73K,-0.20%
"Feb 28, 2011",117.99,117.96,118.11,117.82,31.76K,0.14%
"Feb 25, 2011",117.83,117.68,117.9,117.34,88.74K,0.13%
"Feb 24, 2011",117.68,117.51,117.87,117.48,199.93K,0.37%
"Feb 23, 2011",117.25,117.2,117.4,116.84,309.44K,0.08%
"Feb 22, 2011",117.16,116.91,117.31,116.9,215.01K,0.39%
"Feb 21, 2011",116.7,116.33,116.77,116.29,113.42K,0.58%
"Feb 18, 2011",116.03,116.28,116.56,115.96,106.54K,-0.36%
"Feb 17, 2011",116.45,116.02,116.55,115.98,120.86K,0.48%
"Feb 16, 2011",115.89,115.75,116.44,115.71,148.30K,0.21%
"Feb 15, 2011",115.65,115.72,115.96,115.32,135.33K,-0.14%
"Feb 14, 2011",115.81,115.44,115.94,115.29,82.33K,0.09%
"Feb 11, 2011",115.71,115.52,115.98,115.38,92.02K,0.28%
"Feb 10, 2011",115.39,115.53,115.9,115.28,110.47K,0.03%
"Feb 09, 2011",115.36,115.56,115.8,115.34,76.66K,-0.40%
"Feb 08, 2011",115.82,115.92,116.2,115.71,96.63K,-0.01%
"Feb 07, 2011",115.83,115.4,115.93,115.39,77.66K,-0.02%
"Feb 04, 2011",115.85,116.15,116.43,115.61,90.94K,-0.38%
"Feb 03, 2011",116.29,116.32,116.48,116.05,134.29K,-0.14%
"Feb 02, 2011",116.45,116.83,116.99,116.29,109.21K,-0.31%
"Feb 01, 2011",116.81,116.94,117.12,116.59,139.57K,-0.44%
"Jan 31, 2011",117.33,117.25,117.45,117.03,83.47K,-0.01%
"Jan 28, 2011",117.34,117.1,117.4,116.83,81.31K,0.30%
"Jan 27, 2011",116.99,116.97,117.14,116.69,167.56K,-0.03%
"Jan 26, 2011",117.02,117.6,117.71,116.88,135.32K,-0.46%
"Jan 25, 2011",117.56,117.08,118.19,117.07,143.78K,0.34%
"Jan 24, 2011",117.16,116.75,117.37,116.73,85.94K,0.18%
"Jan 21, 2011",116.95,116.81,117.04,116.7,104.94K,0.00%
"Jan 20, 2011",116.95,117.35,117.44,116.75,117.16K,-0.42%
"Jan 19, 2011",117.44,117.24,117.57,117.06,115.13K,0.26%
"Jan 18, 2011",117.14,117.29,117.51,116.93,128.93K,-0.36%
"Jan 17, 2011",117.56,117.51,117.71,117.34,44.14K,-0.07%
"Jan 14, 2011",117.64,117.76,117.9,117.3,89.37K,0.00%
"Jan 13, 2011",117.64,117.4,117.88,117.3,103.26K,0.25%
"Jan 12, 2011",117.35,118.11,118.14,117.29,127.77K,-0.68%
"Jan 11, 2011",118.15,118.61,118.87,118.1,99.76K,-0.38%
"Jan 10, 2011",118.6,118.53,118.73,118.05,81.12K,0.08%
"Jan 07, 2011",118.51,118.35,118.68,118,95.88K,0.15%
"Jan 06, 2011",118.33,118.15,118.5,117.78,117.53K,0.16%
"Jan 05, 2011",118.14,118.96,119.36,118.02,101.82K,-0.66%
"Jan 04, 2011",118.93,119.12,119.32,118.59,98.02K,-0.44%
"Jan 03, 2011",119.46,119.46,119.46,119.46,-,-0.03%
"Dec 31, 2010",119.49,118.77,119.53,118.74,21.26K,0.62%
"Dec 30, 2010",118.75,118.26,118.85,118.26,49.14K,-0.33%
"Dec 29, 2010",119.14,118.96,119.29,118.96,0.37K,-0.46%
"Dec 24, 2010",119.69,119.78,119.78,119.78,0.02K,-0.06%
"Dec 23, 2010",119.76,119.83,119.83,119.62,0.00K,0.08%
"Dec 22, 2010",119.67,119.88,119.92,119.68,0.06K,-0.03%
"Dec 21, 2010",119.71,119.86,119.86,119.67,0.14K,-0.20%
"Dec 20, 2010",119.95,119.89,119.89,119.89,0.03K,0.60%
"Dec 17, 2010",119.23,118.96,119.67,118.96,0.01K,0.55%
"Dec 16, 2010",118.58,118.59,118.59,118.59,0.21K,-0.14%
"Dec 15, 2010",118.75,118.55,118.77,118.49,0.02K,-0.02%
"Dec 14, 2010",118.77,119.48,119.49,118.9,0.78K,-0.40%
"Dec 13, 2010",119.25,119.4,119.58,119.27,1.02K,-0.33%
"Dec 10, 2010",119.65,119.99,120.01,119.55,0.86K,-0.08%
"Dec 09, 2010",119.74,119.82,119.85,119.53,0.15K,0.34%
"Dec 08, 2010",119.34,119.56,119.8,119.31,1.78K,-0.63%
"Dec 07, 2010",120.1,120.44,120.53,120.1,3.69K,-0.50%
"Dec 06, 2010",120.7,120.64,120.88,120.6,4.55K,0.20%
"Dec 03, 2010",120.46,120.63,120.83,120.23,20.49K,-0.04%
"Dec 02, 2010",120.51,120.68,120.9,120.39,3.56K,-0.36%
"Dec 01, 2010",120.94,121.95,121.98,120.84,25.16K,-1.05%
"Nov 30, 2010",122.22,121.27,122.28,121.25,34.62K,0.91%
"Nov 29, 2010",121.12,120.78,121.46,120.68,57.50K,0.03%
"Nov 26, 2010",121.08,121.01,121.58,120.86,143.32K,0.15%
"Nov 25, 2010",120.9,121.32,121.42,120.62,172.67K,-0.20%
"Nov 24, 2010",121.14,121.49,122.32,120.93,313.63K,-0.57%
"Nov 23, 2010",121.83,121.44,121.9,121.15,193.88K,0.56%
"Nov 22, 2010",121.15,120.7,121.22,120.5,91.41K,0.42%
"Nov 19, 2010",120.64,120.68,120.78,120.32,111.02K,0.05%
"Nov 18, 2010",120.58,121.23,121.45,120.27,171.59K,-0.91%
"Nov 17, 2010",121.69,121.49,121.95,121.4,123.12K,0.26%
"Nov 16, 2010",121.38,121.6,122.13,121.33,157.38K,-0.28%
"Nov 15, 2010",121.72,122.09,122.22,121.47,129.69K,-0.53%
"Nov 12, 2010",122.37,122.98,123.23,122.01,125.28K,-0.33%
"Nov 11, 2010",122.78,122.96,123.09,122.52,122.66K,0.08%
"Nov 10, 2010",122.68,123.62,123.86,122.37,203.06K,-0.95%
"Nov 09, 2010",123.86,124.49,124.49,123.75,109.83K,-0.23%
"Nov 08, 2010",124.15,124.6,124.66,123.99,82.58K,-0.18%
"Nov 05, 2010",124.38,124.65,124.79,123.89,130.80K,-0.13%
"Nov 04, 2010",124.54,124.09,124.79,123.53,149.37K,0.35%
"Nov 03, 2010",124.11,123.95,124.23,123.81,90.00K,0.25%
"Nov 02, 2010",123.8,123.67,124.06,123.61,104.22K,0.11%
"Nov 01, 2010",123.67,123.22,124.18,123.22,128.34K,0.25%
"Oct 29, 2010",123.36,122.91,123.54,122.77,117.51K,0.57%
"Oct 28, 2010",122.66,122.75,122.99,122.35,132.04K,0.05%
"Oct 27, 2010",122.6,123.3,123.3,122.22,212.34K,-0.73%
"Oct 26, 2010",123.5,124.65,124.65,123.37,175.02K,-1.05%
"Oct 25, 2010",124.81,124.45,125,124.45,76.24K,0.22%
"Oct 22, 2010",124.53,124.65,124.85,124.46,80.80K,-0.12%
"Oct 21, 2010",124.68,124.35,125.06,124.24,165.99K,0.39%
"Oct 20, 2010",124.19,124.25,124.51,123.95,143.38K,0.10%
"Oct 19, 2010",124.07,124.56,124.59,123.83,123.98K,-0.30%
"Oct 18, 2010",124.44,124.71,124.79,124.19,81.27K,-0.16%
"Oct 15, 2010",124.64,124.78,125.22,124.43,123.89K,-0.46%
"Oct 14, 2010",125.21,125.32,125.51,125.01,102.56K,0.00%
"Oct 13, 2010",125.21,125.1,125.41,124.87,109.97K,-0.28%
"Oct 12, 2010",125.56,125.55,125.82,125.28,91.22K,0.30%
"Oct 11, 2010",125.19,125.16,125.26,125.03,33.06K,-0.14%
"Oct 08, 2010",125.37,124.82,125.38,124.65,111.74K,0.55%
"Oct 07, 2010",124.68,124.75,124.93,124.47,86.06K,-0.23%
"Oct 06, 2010",124.97,124.4,125.03,124.37,85.44K,0.57%
"Oct 05, 2010",124.26,124.85,125,124.08,123.66K,-0.25%
"Oct 04, 2010",124.57,124.44,124.81,124.36,63.96K,0.33%
"Oct 01, 2010",124.16,124.34,124.43,123.49,109.68K,-0.13%
"Sep 30, 2010",124.32,124.88,124.91,123.99,125.01K,-0.31%
"Sep 29, 2010",124.71,124.45,124.78,124.31,87.71K,-0.53%
"Sep 28, 2010",125.38,125.8,125.8,125.79,0.23K,-0.09%
"Sep 27, 2010",125.49,125.01,125.46,125.01,0.96K,0.58%
"Sep 24, 2010",124.77,125.24,125.27,124.78,0.11K,-0.66%
"Sep 23, 2010",125.6,125.05,125.65,125.05,0.17K,0.17%
"Sep 22, 2010",125.39,124.62,125.38,124.62,1.47K,1.17%
"Sep 21, 2010",123.94,123.68,123.96,123.67,0.21K,0.29%
"Sep 20, 2010",123.58,123.89,123.89,123.62,3.35K,-0.22%
"Sep 17, 2010",123.85,123.53,124.06,123.47,0.24K,0.12%
"Sep 16, 2010",123.7,124.07,124.07,123.78,0.11K,-0.51%
"Sep 15, 2010",124.34,124.4,124.47,124.14,0.17K,-0.19%
"Sep 14, 2010",124.58,124.38,124.7,124.38,1.23K,0.51%
"Sep 13, 2010",123.95,123.85,123.9,123.43,0.71K,0.08%
"Sep 10, 2010",123.85,124.36,124.55,123.84,0.67K,-0.54%
"Sep 09, 2010",124.52,125.26,125.44,124.5,0.74K,-0.50%
"Sep 08, 2010",125.15,125.8,126.1,125.07,11.21K,-0.61%
"Sep 07, 2010",125.92,125.36,125.97,125.36,1.81K,0.57%
"Sep 06, 2010",125.21,125.06,125.37,125.03,3.40K,0.22%
"Sep 03, 2010",124.93,125.36,125.6,124.77,4.53K,-0.35%
"Sep 02, 2010",125.37,125.53,125.85,125.13,13.54K,-0.22%
"Sep 01, 2010",125.65,126.48,126.61,125.51,35.90K,-0.77%
"Aug 31, 2010",126.62,126.7,126.82,126.5,28.01K,0.53%
"Aug 27, 2010",125.95,126.04,126.56,125.64,55.08K,-0.04%
"Aug 26, 2010",126,126.2,126.48,125.86,173.36K,-0.31%
"Aug 25, 2010",126.39,125.92,126.93,125.88,266.49K,0.27%
"Aug 24, 2010",126.05,125.29,126.43,125.26,220.83K,0.72%
"Aug 23, 2010",125.15,124.95,125.28,124.9,76.92K,0.05%
"Aug 20, 2010",125.09,124.76,125.23,124.68,77.91K,0.29%
"Aug 19, 2010",124.73,124.38,124.95,124.21,91.80K,0.12%
"Aug 18, 2010",124.58,124.23,124.7,124.17,75.13K,0.29%
"Aug 17, 2010",124.22,124.37,124.52,124.03,94.87K,-0.15%
"Aug 16, 2010",124.41,123.6,124.57,123.6,73.59K,0.60%
"Aug 13, 2010",123.67,123.59,123.74,123.44,67.16K,-0.05%
"Aug 12, 2010",123.73,123.3,123.8,123.24,113.71K,0.20%
"Aug 11, 2010",123.48,122.72,123.7,122.68,111.63K,0.94%
"Aug 10, 2010",122.33,122.42,122.58,122.22,68.14K,-0.11%
"Aug 09, 2010",122.46,122.55,122.68,122.38,38.35K,-0.12%
"Aug 06, 2010",122.61,122.31,122.71,122.18,65.96K,0.13%
"Aug 05, 2010",122.45,121.9,122.51,121.78,77.10K,0.46%
"Aug 04, 2010",121.89,122.05,122.14,121.76,63.16K,-0.07%
"Aug 03, 2010",121.98,121.56,122.16,121.38,87.28K,0.56%
"Aug 02, 2010",121.3,121.3,121.41,121.1,52.80K,-0.17%
"Jul 30, 2010",121.51,120.75,121.63,120.72,118.89K,0.76%
"Jul 29, 2010",120.59,120.06,120.9,119.99,83.44K,0.53%
"Jul 28, 2010",119.96,119.72,120.21,119.58,87.27K,0.19%
"Jul 27, 2010",119.73,120.21,120.31,119.52,159.36K,-0.42%
"Jul 26, 2010",120.24,120.36,120.65,120.17,66.76K,-0.15%
"Jul 23, 2010",120.42,121.17,121.44,120.11,106.93K,-0.61%
"Jul 22, 2010",121.16,121.66,121.66,121.04,65.47K,-0.08%
"Jul 21, 2010",121.26,121.1,121.44,120.99,55.96K,0.05%
"Jul 20, 2010",121.2,121.19,121.52,120.94,85.69K,0.01%
"Jul 19, 2010",121.19,121.5,121.73,121.01,65.06K,-0.10%
"Jul 16, 2010",121.31,120.84,121.58,120.74,69.28K,0.33%
"Jul 15, 2010",120.91,120.94,121.12,120.1,121.52K,0.16%
"Jul 14, 2010",120.72,120.81,120.98,120.64,81.35K,-0.17%
"Jul 13, 2010",120.93,121.25,121.42,120.76,75.19K,-0.27%
"Jul 12, 2010",121.26,121.11,121.45,120.94,56.72K,-0.02%
"Jul 09, 2010",121.29,120.65,121.45,120.59,81.97K,0.34%
"Jul 08, 2010",120.88,120.86,121.35,120.54,86.03K,-0.10%
"Jul 07, 2010",121,121.28,121.43,120.93,61.58K,-0.07%
"Jul 06, 2010",121.09,121.25,121.33,120.91,107.23K,-0.25%
"Jul 05, 2010",121.39,121.17,121.48,121.07,28.12K,0.33%
"Jul 02, 2010",120.99,121.41,121.41,120.79,81.29K,-0.36%
"Jul 01, 2010",121.43,121.02,121.51,120.78,125.07K,0.31%
